,Innings Player,Innings Wickets Taken,last_five_matches_wickets,Average over bowled in 5 mts,total maiden over last 5 mts,Average runs conceed in last 5 mts,Average economy last 5 mts,match year 2018 or not,home away,oppo,fast or spin
281,RA Jadeja,0,4.0,4.0,0.0,17.2,1.72,0.0,0.0,0.0,0.0
282,RA Jadeja,0,4.0,4.0,0.0,25.8,2.5799999999999996,0.0,0.0,0.0,0.0
283,R Ashwin,2,4.0,9.6,0.0,38.0,3.8,0.0,0.0,0.0,0.0
284,R Ashwin,2,5.0,10.0,0.0,42.0,4.2,0.0,0.0,0.0,0.0
285,RA Jadeja,1,5.0,8.0,0.0,36.0,3.6,0.0,0.0,1.0,0.0
286,RA Jadeja,1,4.0,10.0,0.0,46.2,4.62,0.0,0.0,1.0,0.0
287,R Ashwin,0,4.0,10.0,0.0,45.0,4.5,0.0,0.0,1.0,0.0
288,R Ashwin,0,2.0,10.0,0.0,48.0,4.8,0.0,0.0,1.0,0.0
289,R Ashwin,0,2.0,10.0,0.0,47.0,4.7,0.0,0.0,1.0,0.0
290,RA Jadeja,1,2.0,10.0,0.0,47.8,4.779999999999999,0.0,0.0,1.0,0.0
291,R Ashwin,0,1.0,10.0,0.0,47.4,4.74,0.0,0.0,0.0,0.0
292,RA Jadeja,1,2.0,9.8,0.0,47.8,4.874,0.0,0.0,0.0,0.0
293,RA Jadeja,1,3.0,9.6,0.0,47.8,4.968,0.0,0.0,0.0,0.0
294,R Ashwin,0,3.0,10.0,0.0,47.8,4.779999999999999,0.0,0.0,0.0,0.0
295,R Ashwin,0,2.0,10.0,0.0,49.2,4.92,0.0,0.0,0.0,0.0
296,RA Jadeja,1,3.0,9.4,0.0,46.2,4.901999999999999,0.0,0.0,0.0,0.0
297,RA Jadeja,0,9.0,6.0,0.0,42.2,5.4319999999999995,0.0,0.0,0.0,0.0
298,R Ashwin,3,9.0,9.4,0.0,48.0,4.886,0.0,0.0,0.0,0.0
299,R Ashwin,3,7.0,9.6,0.0,46.8,4.851999999999999,0.0,0.0,0.0,0.0
300,RA Jadeja,0,1.0,7.0,0.0,38.2,5.962,0.0,0.0,0.0,0.0
301,RA Jadeja,0,2.0,8.2,0.0,35.8,6.558,0.0,0.0,0.0,0.0
302,R Ashwin,3,4.0,9.8,0.0,44.2,4.678,0.0,0.0,0.0,0.0
303,R Ashwin,1,10.0,9.4,0.0,45.0,4.758,0.0,0.0,0.0,0.0
304,R Ashwin,1,8.0,9.4,0.0,45.8,4.837999999999999,0.0,0.0,0.0,0.0
305,RA Jadeja,1,6.0,5.4,0.0,33.6,6.67,0.0,0.0,0.0,0.0
306,RA Jadeja,1,4.0,4.8,0.0,31.4,6.781999999999999,0.0,0.0,0.0,0.0
307,R Ashwin,1,5.0,9.6,0.0,49.2,5.0920000000000005,0.0,0.0,0.0,0.0
308,RA Jadeja,1,5.0,5.2,0.0,31.6,6.297999999999999,0.0,0.0,0.0,0.0
309,R Ashwin,1,5.0,10.0,0.0,52.6,5.345999999999999,0.0,0.0,0.0,0.0
310,R Ashwin,1,5.0,9.8,0.0,56.0,5.6,0.0,0.0,0.0,0.0
311,R Ashwin,1,5.0,10.0,0.0,56.0,5.6,0.0,0.0,0.0,0.0
312,PJ Cummins,1,5.0,8.6,0.0,46.2,5.132,0.0,0.0,0.0,1.0
313,PJ Cummins,1,5.0,7.2,0.0,33.8,4.404,0.0,0.0,0.0,1.0
314,PJ Cummins,1,5.0,5.8,0.0,26.2,4.156000000000001,0.0,0.0,0.0,1.0
315,PJ Cummins,1,5.0,7.2,0.0,27.0,4.236,0.0,0.0,1.0,1.0
316,PJ Cummins,1,5.0,5.8,0.0,27.8,4.316000000000001,0.0,0.0,1.0,1.0
317,PJ Cummins,1,5.0,5.8,0.0,36.2,4.644,0.0,0.0,1.0,1.0
318,R Ashwin,2,8.0,10.0,1.0,54.0,5.4,0.0,0.0,0.0,0.0
319,R Ashwin,2,6.0,10.0,2.0,52.0,5.2,0.0,0.0,0.0,0.0
320,R Ashwin,2,7.0,10.0,3.0,50.0,5.0,0.0,0.0,0.0,0.0
321,R Ashwin,1,8.0,9.0,4.0,42.4,4.6,0.0,0.0,0.0,0.0
322,R Ashwin,1,8.0,8.0,5.0,34.8,4.2,0.0,0.0,0.0,0.0
323,R Ashwin,1,7.0,7.0,5.0,29.2,4.0,0.0,0.0,0.0,0.0
324,R Ashwin,0,5.0,7.0,4.0,30.0,4.08,0.0,0.0,0.0,0.0
325,R Ashwin,0,3.0,7.0,3.0,30.8,4.16,0.0,0.0,0.0,0.0
326,R Ashwin,0,2.0,8.0,2.0,37.2,4.4399999999999995,0.0,0.0,0.0,0.0
327,R Ashwin,2,6.0,10.0,2.0,42.8,4.640000000000001,0.0,0.0,0.0,0.0
328,R Ashwin,2,4.0,10.0,2.0,48.4,4.840000000000001,0.0,0.0,0.0,0.0
329,R Ashwin,2,3.0,9.0,3.0,47.6,4.76,0.0,0.0,0.0,0.0
330,R Ashwin,0,6.0,9.8,3.0,45.0,4.581999999999999,0.0,0.0,0.0,0.0
331,R Ashwin,0,6.0,9.6,3.0,42.4,4.404,0.0,0.0,0.0,0.0
332,R Ashwin,0,4.0,9.4,2.0,40.6,4.305999999999999,0.0,0.0,0.0,0.0
333,MA Starc,4,6.0,7.4,2.0,37.4,5.343999999999999,0.0,0.0,0.0,1.0
334,MA Starc,4,8.0,8.4,2.0,40.4,4.787999999999999,0.0,0.0,0.0,1.0
335,MA Starc,4,12.0,8.6,3.0,42.6,4.9319999999999995,0.0,0.0,0.0,1.0
336,MA Starc,5,22.0,9.4,5.0,43.8,4.871999999999999,0.0,0.0,0.0,1.0
337,MA Starc,5,23.0,9.6,7.0,45.0,4.811999999999999,0.0,0.0,0.0,1.0
338,MA Starc,5,17.0,9.0,8.0,44.0,4.608,0.0,0.0,0.0,1.0
339,MA Starc,0,19.0,9.2,7.0,43.2,4.66,0.0,0.0,0.0,1.0
340,MA Starc,0,15.0,8.8,6.0,42.4,4.712000000000001,0.0,0.0,0.0,1.0
341,MA Starc,0,10.0,8.2,4.0,42.6,4.968,0.0,0.0,0.0,1.0
342,MA Starc,4,9.0,8.2,2.0,44.4,5.148000000000001,0.0,0.0,0.0,1.0
343,MA Starc,4,8.0,8.2,0.0,46.2,5.328,0.0,0.0,0.0,1.0
344,MA Starc,4,12.0,8.8,0.0,47.8,5.252000000000001,0.0,0.0,0.0,1.0
345,R Ashwin,0,8.0,9.6,0.0,38.2,4.066,0.0,1.0,0.0,0.0
346,R Ashwin,0,12.0,9.4,0.0,35.8,3.8260000000000005,0.0,1.0,0.0,0.0
347,R Ashwin,0,12.0,9.4,0.0,35.2,3.684,0.0,1.0,0.0,0.0
348,RA Jadeja,3,7.0,6.4,1.0,33.6,5.5680000000000005,0.0,1.0,0.0,0.0
349,R Ashwin,1,4.0,9.8,1.0,37.6,3.842,0.0,1.0,0.0,0.0
350,R Ashwin,1,5.0,10.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0
351,RA Jadeja,3,8.0,7.6,2.0,35.6,4.837999999999999,0.0,1.0,0.0,0.0
352,R Ashwin,1,9.0,10.0,2.0,43.0,4.3,0.0,1.0,0.0,0.0
353,RA Jadeja,3,9.0,8.4,2.0,37.4,4.5920000000000005,0.0,1.0,0.0,0.0
354,RA Jadeja,1,6.0,10.0,4.0,34.8,3.9059999999999997,0.0,1.0,0.0,0.0
355,R Ashwin,2,7.0,10.0,5.0,45.6,4.5600000000000005,0.0,1.0,0.0,0.0
356,Mohammed Shami,1,7.0,4.0,8.0,24.0,6.0,0.0,1.0,0.0,1.0
357,Mohammed Shami,1,6.0,4.0,12.0,24.0,6.0,0.0,1.0,0.0,1.0
358,R Ashwin,2,7.0,10.0,12.0,48.2,4.82,0.0,1.0,0.0,0.0
359,RA Jadeja,1,8.0,9.2,12.0,32.2,3.2199999999999998,0.0,1.0,0.0,0.0
360,R Ashwin,2,10.0,10.0,12.0,47.8,4.779999999999999,0.0,1.0,0.0,0.0
361,Mohammed Shami,1,9.0,4.0,12.0,24.0,6.0,0.0,1.0,0.0,1.0
362,RA Jadeja,1,8.0,10.0,10.0,27.8,2.7800000000000002,0.0,1.0,0.0,0.0
363,MA Starc,1,1.0,7.6,9.0,44.2,4.988,0.0,0.0,0.0,1.0
364,R Ashwin,0,1.0,9.4,7.0,50.2,5.154,0.0,1.0,1.0,0.0
365,RA Jadeja,0,1.0,10.0,6.0,28.8,2.88,0.0,1.0,1.0,0.0
366,R Ashwin,0,2.0,9.6,2.0,52.6,5.5280000000000005,0.0,1.0,1.0,0.0
367,MA Starc,1,4.0,8.4,0.0,40.6,4.724,0.0,0.0,0.0,1.0
368,RA Jadeja,0,4.0,10.0,0.0,29.8,2.9799999999999995,0.0,1.0,1.0,0.0
369,MA Starc,1,5.0,8.6,0.0,35.4,4.536,0.0,0.0,0.0,1.0
370,RA Jadeja,0,5.0,10.0,0.0,35.2,3.5199999999999996,0.0,1.0,1.0,0.0
371,R Ashwin,0,2.0,9.8,0.0,55.4,5.942,0.0,1.0,1.0,0.0
372,R Ashwin,3,10.0,7.8,0.0,53.8,6.116,0.0,1.0,1.0,0.0
373,RA Jadeja,2,9.0,8.2,1.0,33.8,3.482,0.0,1.0,1.0,0.0
374,R Ashwin,3,9.0,8.2,1.0,52.2,6.29,0.0,1.0,1.0,0.0
375,Mohammed Shami,1,9.0,4.0,2.0,24.0,6.0,0.0,1.0,1.0,1.0
376,Mohammed Shami,1,7.0,6.0,3.0,24.0,6.0,0.0,1.0,1.0,1.0
377,RA Jadeja,2,7.0,9.4,4.0,32.4,3.444,0.0,1.0,1.0,0.0
378,Mohammed Shami,1,5.0,4.0,4.0,23.6,4.62,0.0,1.0,1.0,1.0
379,R Ashwin,3,4.0,8.8,4.0,47.8,6.05,0.0,1.0,1.0,0.0
380,RA Jadeja,2,9.0,8.8,4.0,25.6,2.8660000000000005,0.0,1.0,1.0,0.0
381,MA Starc,2,11.0,7.0,3.0,30.2,4.2299999999999995,0.0,0.0,0.0,1.0
382,MA Starc,2,12.0,6.4,2.0,25.0,3.9240000000000004,0.0,0.0,0.0,1.0
383,MA Starc,2,11.0,6.6,1.0,25.0,3.806,0.0,0.0,0.0,1.0
384,Mohammed Shami,1,8.0,6.4,1.0,23.6,4.684,0.0,1.0,1.0,1.0
385,R Ashwin,2,8.0,8.8,0.0,43.0,5.436,0.0,1.0,1.0,0.0
386,Mohammed Shami,1,9.0,5.6,0.0,23.6,4.748,0.0,1.0,1.0,1.0
387,R Ashwin,2,11.0,8.2,0.0,38.2,4.822,0.0,1.0,1.0,0.0
388,RA Jadeja,3,13.0,6.4,0.0,20.2,2.5460000000000003,0.0,1.0,1.0,0.0
389,Mohammed Shami,1,12.0,5.8,0.0,23.4,4.122000000000001,0.0,1.0,1.0,1.0
390,RA Jadeja,3,12.0,6.6,0.0,14.8,2.226,0.0,1.0,1.0,0.0
391,RA Jadeja,3,12.0,7.4,0.0,16.2,2.484,0.0,1.0,1.0,0.0
392,R Ashwin,2,12.0,8.0,0.0,37.8,4.4479999999999995,0.0,1.0,1.0,0.0
393,MA Starc,0,6.0,5.6,0.0,20.2,3.124,0.0,0.0,0.0,1.0
394,MA Starc,0,4.0,4.6,0.0,15.4,2.4419999999999997,0.0,0.0,0.0,1.0
395,MA Starc,0,3.0,3.4,0.0,10.6,1.8780000000000001,0.0,0.0,0.0,1.0
396,RA Jadeja,3,9.0,8.4,2.0,21.6,2.922,0.0,1.0,1.0,0.0
397,R Ashwin,2,4.0,10.0,2.0,42.6,4.593999999999999,0.0,1.0,1.0,0.0
398,Mohammed Shami,0,6.0,8.0,2.0,30.2,4.372000000000001,0.0,1.0,1.0,1.0
399,Mohammed Shami,0,6.0,8.0,2.0,37.0,4.622,0.0,1.0,1.0,1.0
400,MA Starc,0,6.0,5.8,2.0,15.2,2.23,0.0,0.0,0.0,1.0
401,RA Jadeja,3,8.0,7.6,2.0,27.0,3.3600000000000003,0.0,1.0,1.0,0.0
402,R Ashwin,2,3.0,9.4,2.0,47.4,4.74,0.0,1.0,1.0,0.0
403,RA Jadeja,3,7.0,7.0,4.0,31.0,3.54,0.0,1.0,1.0,0.0
404,MA Starc,0,2.0,3.8,4.0,19.8,2.582,0.0,0.0,0.0,1.0
405,MA Starc,0,7.0,4.2,4.0,29.2,3.498,0.0,0.0,0.0,1.0
406,Mohammed Shami,0,6.0,7.2,2.0,44.0,5.498,0.0,1.0,1.0,1.0
407,R Ashwin,2,6.0,10.0,2.0,52.6,5.26,0.0,1.0,1.0,0.0
408,R Ashwin,0,3.0,10.0,0.0,55.2,5.5200000000000005,0.0,0.0,1.0,0.0
409,RA Jadeja,1,4.0,8.6,0.0,32.4,3.6480000000000006,0.0,0.0,1.0,0.0
410,Mohammed Shami,1,2.0,8.2,1.0,48.6,5.946,0.0,0.0,1.0,1.0
411,Mohammed Shami,1,3.0,8.4,2.0,53.2,6.394,0.0,0.0,1.0,1.0
412,R Ashwin,0,3.0,10.0,2.0,57.8,5.779999999999999,0.0,0.0,1.0,0.0
413,R Ashwin,0,3.0,10.0,2.0,55.2,5.5200000000000005,0.0,0.0,1.0,0.0
414,Mohammed Shami,1,3.0,8.6,3.0,50.8,5.965999999999999,0.0,0.0,1.0,1.0
415,RA Jadeja,1,3.0,8.8,2.0,33.8,3.7559999999999993,0.0,0.0,1.0,0.0
416,RA Jadeja,1,3.0,8.2,1.0,31.2,3.6839999999999997,0.0,0.0,1.0,0.0
417,MA Starc,5,13.0,7.8,3.0,33.0,3.932000000000001,0.0,0.0,0.0,1.0
418,MA Starc,5,17.0,7.2,5.0,36.8,4.366,0.0,0.0,0.0,1.0
419,MA Starc,5,8.0,6.8,6.0,31.2,3.8840000000000003,0.0,0.0,0.0,1.0
420,MA Starc,5,25.0,6.8,7.0,28.0,3.618,0.0,0.0,0.0,1.0
421,MA Starc,5,21.0,7.0,8.0,24.8,3.3519999999999994,0.0,0.0,0.0,1.0
422,MA Starc,5,25.0,7.2,7.0,27.2,3.568,0.0,0.0,0.0,1.0
423,MA Starc,1,21.0,7.4,5.0,33.2,4.412,0.0,0.0,0.0,1.0
424,MA Starc,1,17.0,7.6,3.0,39.2,5.256,0.0,0.0,0.0,1.0
425,MA Starc,1,13.0,7.4,2.0,42.8,5.884,0.0,0.0,0.0,1.0
426,RA Jadeja,2,4.0,8.2,2.0,29.6,3.592,0.0,0.0,1.0,0.0
427,R Ashwin,0,4.0,10.0,1.0,52.0,5.2,0.0,0.0,1.0,0.0
428,R Ashwin,0,5.0,10.0,1.0,48.8,4.88,0.0,0.0,1.0,0.0
429,RA Jadeja,2,7.0,7.8,2.0,28.0,3.5,0.0,0.0,1.0,0.0
430,RA Jadeja,2,10.0,8.0,3.0,29.0,3.4799999999999995,0.0,0.0,1.0,0.0
431,R Ashwin,0,6.0,10.0,2.0,48.2,4.819999999999999,0.0,0.0,1.0,0.0
432,MA Starc,1,3.0,7.8,2.0,51.4,6.5840000000000005,0.0,0.0,1.0,1.0
433,MA Starc,1,4.0,8.2,2.0,60.0,7.284000000000001,0.0,0.0,1.0,1.0
434,MA Starc,1,5.0,8.8,1.0,65.0,7.356,0.0,0.0,1.0,1.0
435,R Ashwin,1,13.0,9.4,2.0,45.4,4.619999999999999,0.0,0.0,0.0,0.0
436,R Ashwin,1,17.0,9.6,4.0,42.6,4.42,0.0,0.0,0.0,0.0
437,RA Jadeja,5,17.0,9.6,6.0,31.0,3.492,0.0,0.0,0.0,0.0
438,R Ashwin,1,9.0,9.8,8.0,40.4,4.279999999999999,0.0,0.0,0.0,0.0
439,RA Jadeja,5,13.0,9.4,10.0,33.0,3.504,0.0,0.0,0.0,0.0
440,RA Jadeja,5,10.0,8.8,10.0,34.0,3.536,0.0,0.0,0.0,0.0
441,RA Jadeja,2,14.0,9.4,9.0,33.8,3.5980000000000003,0.0,0.0,0.0,0.0
442,RA Jadeja,2,11.0,9.2,8.0,33.6,3.66,0.0,0.0,0.0,0.0
443,R Ashwin,2,8.0,9.0,6.0,38.0,4.214,0.0,0.0,0.0,0.0
444,R Ashwin,2,9.0,8.6,4.0,35.6,4.148000000000001,0.0,0.0,0.0,0.0
445,R Ashwin,2,10.0,8.4,2.0,35.4,4.222,0.0,0.0,0.0,0.0
446,RA Jadeja,2,10.0,8.8,2.0,32.4,3.69,0.0,0.0,0.0,0.0
447,RA Jadeja,1,9.0,8.8,2.0,31.8,3.63,0.0,0.0,0.0,0.0
448,R Ashwin,3,10.0,8.6,3.0,37.8,4.382000000000001,0.0,0.0,0.0,0.0
449,R Ashwin,3,11.0,8.8,4.0,40.2,4.542,0.0,0.0,0.0,0.0
450,RA Jadeja,1,10.0,8.8,5.0,31.2,3.5700000000000003,0.0,0.0,0.0,0.0
451,R Ashwin,3,11.0,9.2,5.0,42.8,4.628,0.0,0.0,0.0,0.0
452,RA Jadeja,1,11.0,9.2,5.0,31.8,3.4800000000000004,0.0,0.0,0.0,0.0
453,R Ashwin,2,10.0,6.4,5.0,38.8,4.504,0.0,0.0,1.0,0.0
454,R Ashwin,2,9.0,7.6,5.0,34.8,4.38,0.0,0.0,1.0,0.0
455,RA Jadeja,2,10.0,6.4,4.0,30.6,3.9299999999999997,0.0,0.0,1.0,0.0
456,RA Jadeja,2,10.0,7.6,3.0,29.4,4.38,0.0,0.0,1.0,0.0
457,RA Jadeja,2,10.0,8.4,2.0,27.6,4.92,0.0,0.0,1.0,0.0
458,R Ashwin,2,9.0,8.4,2.0,28.2,4.17,0.0,0.0,1.0,0.0
459,RA Jadeja,0,8.0,6.4,2.0,31.0,5.26,0.0,0.0,0.0,0.0
460,R Ashwin,2,8.0,6.4,2.0,27.4,4.090000000000001,0.0,0.0,0.0,0.0
461,R Ashwin,2,8.0,6.4,2.0,26.6,4.01,0.0,0.0,0.0,0.0
462,R Ashwin,2,8.0,7.6,2.0,32.4,4.140000000000001,0.0,0.0,0.0,0.0
463,RA Jadeja,0,6.0,6.4,2.0,34.4,5.6,0.0,0.0,0.0,0.0
464,RA Jadeja,0,6.0,7.6,2.0,39.6,5.4,0.0,0.0,0.0,0.0
465,R Ashwin,1,1.0,10.0,2.0,42.8,4.73,0.0,0.0,0.0,0.0
466,Mohammed Shami,0,1.0,9.6,2.0,52.8,5.8759999999999994,0.0,0.0,0.0,1.0
467,RA Jadeja,0,1.0,9.6,2.0,45.8,5.422,0.0,0.0,0.0,0.0
468,Mohammed Shami,0,4.0,9.0,1.0,54.8,5.7860000000000005,0.0,0.0,0.0,1.0
469,Mohammed Shami,0,1.0,9.4,0.0,59.2,6.1240000000000006,0.0,0.0,0.0,1.0
470,R Ashwin,1,3.0,8.8,0.0,53.2,5.32,0.0,0.0,0.0,0.0
471,R Ashwin,1,2.0,10.0,0.0,57.8,5.779999999999999,0.0,0.0,0.0,0.0
472,RA Jadeja,0,1.0,8.6,0.0,52.0,5.444,0.0,0.0,0.0,0.0
473,RA Jadeja,0,2.0,9.4,0.0,53.0,5.6659999999999995,0.0,0.0,0.0,0.0
474,R Ashwin,0,4.0,6.4,0.0,54.0,6.15,0.0,0.0,0.0,0.0
475,RA Jadeja,2,4.0,7.8,1.0,51.8,5.922,0.0,0.0,0.0,0.0
476,R Ashwin,0,4.0,7.6,1.0,50.2,6.5200000000000005,0.0,0.0,0.0,0.0
477,R Ashwin,0,5.0,8.8,1.0,41.8,6.43,0.0,0.0,0.0,0.0
478,RA Jadeja,2,6.0,8.2,2.0,50.6,6.178000000000001,0.0,0.0,0.0,0.0
479,RA Jadeja,2,4.0,8.8,3.0,48.4,6.212000000000001,0.0,0.0,0.0,0.0
480,R Ashwin,1,3.0,5.4,2.0,32.4,5.89,0.0,0.0,0.0,0.0
481,RA Jadeja,2,5.0,7.0,2.0,40.8,5.67,0.0,0.0,0.0,0.0
482,R Ashwin,1,6.0,4.4,2.0,23.0,5.35,0.0,0.0,0.0,0.0
483,RA Jadeja,2,8.0,6.2,1.0,33.2,5.127999999999999,0.0,0.0,0.0,0.0
484,RA Jadeja,2,8.0,5.8,0.0,27.8,4.552,0.0,0.0,0.0,0.0
485,R Ashwin,1,8.0,4.6,0.0,22.0,4.9,0.0,0.0,0.0,0.0
486,R Ashwin,2,16.0,8.0,0.0,25.4,4.49,0.0,0.0,0.0,0.0
487,R Ashwin,2,16.0,7.0,0.0,28.8,4.08,0.0,0.0,0.0,0.0
488,RA Jadeja,4,15.0,6.2,1.0,23.6,3.882,0.0,0.0,0.0,0.0
489,RA Jadeja,4,11.0,5.8,2.0,19.4,3.2119999999999997,0.0,0.0,0.0,0.0
490,R Ashwin,2,8.0,5.8,2.0,33.2,4.119999999999999,0.0,0.0,0.0,0.0
491,RA Jadeja,4,13.0,5.8,3.0,20.6,3.118,0.0,0.0,0.0,0.0
492,Mohammed Shami,1,13.0,9.8,4.0,59.0,6.002000000000001,0.0,1.0,0.0,1.0
493,Mohammed Shami,1,10.0,10.0,4.0,58.8,5.88,0.0,1.0,0.0,1.0
494,RA Jadeja,0,6.0,7.2,6.0,23.8,3.098,0.0,1.0,0.0,0.0
495,RA Jadeja,0,4.0,8.2,9.0,27.0,3.0780000000000003,0.0,1.0,0.0,0.0
496,Mohammed Shami,1,3.0,10.0,9.0,54.2,5.42,0.0,1.0,0.0,1.0
497,RA Jadeja,0,2.0,8.8,11.0,29.0,3.152,0.0,1.0,0.0,0.0
498,Mohammed Shami,1,5.0,10.0,10.0,51.0,5.1,0.0,1.0,0.0,1.0
499,Mohammed Shami,1,5.0,10.0,7.0,47.8,4.779999999999999,0.0,1.0,0.0,1.0
500,RA Jadeja,1,4.0,10.0,5.0,30.4,3.1660000000000004,0.0,1.0,0.0,0.0
501,RA Jadeja,1,2.0,9.4,5.0,31.8,3.1799999999999997,0.0,1.0,0.0,0.0
502,RA Jadeja,1,3.0,10.0,3.0,31.2,3.12,0.0,1.0,0.0,0.0
503,Mohammed Shami,1,4.0,10.0,3.0,49.2,4.92,0.0,1.0,0.0,1.0
504,Mohammed Shami,2,6.0,9.8,3.0,45.2,4.574,0.0,1.0,0.0,1.0
505,RA Jadeja,1,6.0,10.0,4.0,32.4,3.2399999999999998,0.0,1.0,0.0,0.0
506,RA Jadeja,1,6.0,10.0,5.0,33.6,3.3600000000000003,0.0,1.0,0.0,0.0
507,RA Jadeja,1,6.0,10.0,6.0,35.4,3.54,0.0,1.0,0.0,0.0
508,Mohammed Shami,2,7.0,9.6,6.0,41.2,4.228,0.0,1.0,0.0,1.0
509,Mohammed Shami,2,7.0,9.4,6.0,35.8,3.742,0.0,1.0,0.0,1.0
510,RA Jadeja,2,7.0,9.4,5.0,35.0,3.5620000000000003,0.0,0.0,0.0,0.0
511,RA Jadeja,2,7.0,9.6,4.0,34.6,3.5839999999999996,0.0,0.0,0.0,0.0
512,Mohammed Shami,1,7.0,8.4,3.0,32.2,3.5519999999999996,0.0,0.0,0.0,1.0
513,RA Jadeja,2,8.0,9.8,4.0,32.4,3.4259999999999997,0.0,0.0,0.0,0.0
514,Mohammed Shami,1,8.0,9.0,5.0,28.6,3.3620000000000005,0.0,0.0,0.0,1.0
515,Mohammed Shami,1,8.0,8.6,5.0,30.4,3.658,0.0,0.0,0.0,1.0
516,Mohammed Shami,1,5.0,7.4,5.0,30.8,3.874,0.0,0.0,0.0,1.0
517,RA Jadeja,1,5.0,9.6,4.0,33.0,3.4859999999999998,0.0,0.0,0.0,0.0
518,Mohammed Shami,1,6.0,7.6,4.0,31.2,4.090000000000001,0.0,0.0,0.0,1.0
519,Mohammed Shami,1,7.0,8.0,4.0,29.8,4.01,0.0,0.0,0.0,1.0
520,RA Jadeja,1,7.0,9.4,3.0,33.6,3.5460000000000003,0.0,0.0,0.0,0.0
521,RA Jadeja,1,7.0,9.4,2.0,36.4,3.7640000000000002,0.0,0.0,0.0,0.0
522,JR Hazlewood,0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,1.0
523,JR Hazlewood,0,3.0,2.0,1.0,6.0,3.0,0.0,0.0,1.0,1.0
524,JR Hazlewood,0,2.0,4.0,0.0,20.0,4.14,0.0,0.0,1.0,1.0
525,R Ashwin,2,8.0,10.0,0.0,40.2,4.42,0.0,1.0,1.0,0.0
526,RA Jadeja,1,5.0,10.0,0.0,37.8,3.842,0.0,1.0,1.0,0.0
527,R Ashwin,2,7.0,10.0,0.0,47.2,4.720000000000001,0.0,1.0,1.0,0.0
528,RA Jadeja,1,2.0,10.0,0.0,39.2,3.9200000000000004,0.0,1.0,1.0,0.0
529,RA Jadeja,1,2.0,9.8,0.0,37.8,3.78,0.0,1.0,1.0,0.0
530,R Ashwin,2,4.0,9.0,0.0,49.8,4.9799999999999995,0.0,1.0,1.0,0.0
531,RA Jadeja,0,7.0,10.0,0.0,43.8,4.38,0.0,1.0,1.0,0.0
532,RA Jadeja,0,5.0,10.0,0.0,49.8,4.9799999999999995,0.0,1.0,1.0,0.0
533,R Ashwin,1,5.0,9.6,0.0,51.4,5.39,0.0,1.0,1.0,0.0
534,R Ashwin,1,4.0,9.2,0.0,53.0,5.8,0.0,1.0,1.0,0.0
535,R Ashwin,1,3.0,8.8,0.0,52.0,5.95,0.0,1.0,1.0,0.0
536,RA Jadeja,0,3.0,10.0,0.0,57.2,5.72,0.0,1.0,1.0,0.0
537,RA Jadeja,1,2.0,10.0,0.0,56.4,5.64,0.0,1.0,1.0,0.0
538,RA Jadeja,1,2.0,10.0,0.0,55.6,5.5600000000000005,0.0,1.0,1.0,0.0
539,R Ashwin,0,1.0,8.6,0.0,52.6,6.138,0.0,1.0,1.0,0.0
540,RA Jadeja,1,4.0,10.0,0.0,47.4,4.74,0.0,1.0,1.0,0.0
541,R Ashwin,0,3.0,8.6,0.0,53.2,6.3260000000000005,0.0,1.0,1.0,0.0
542,R Ashwin,0,2.0,8.4,0.0,54.8,6.364000000000001,0.0,1.0,1.0,0.0
543,RA Jadeja,1,3.0,10.0,0.0,44.2,4.42,0.0,1.0,1.0,0.0
544,R Ashwin,2,5.0,8.8,0.0,56.2,6.380000000000001,0.0,1.0,1.0,0.0
545,RA Jadeja,1,6.0,10.0,0.0,41.0,4.1,0.0,1.0,1.0,0.0
546,RA Jadeja,1,6.0,10.0,0.0,46.0,4.6,0.0,1.0,1.0,0.0
547,Mohammed Shami,3,8.0,7.4,1.0,31.4,4.209999999999999,0.0,1.0,1.0,1.0
548,Mohammed Shami,3,10.0,7.4,2.0,33.0,4.41,0.0,1.0,1.0,1.0
549,R Ashwin,2,10.0,9.0,2.0,57.6,6.395999999999999,0.0,1.0,1.0,0.0
550,R Ashwin,2,11.0,9.0,2.0,57.4,6.374,0.0,1.0,1.0,0.0
551,Mohammed Shami,3,13.0,7.6,3.0,36.0,4.6899999999999995,0.0,1.0,1.0,1.0
552,Mohammed Shami,1,7.0,8.0,3.0,43.8,5.57,0.0,1.0,1.0,1.0
553,R Ashwin,2,7.0,9.6,2.0,58.6,6.366,0.0,1.0,1.0,0.0
554,RA Jadeja,2,7.0,10.0,2.0,53.4,5.34,0.0,1.0,1.0,0.0
555,Mohammed Shami,1,8.0,8.0,3.0,51.6,6.45,0.0,1.0,1.0,1.0
556,R Ashwin,2,11.0,9.4,2.0,59.8,6.358,0.0,1.0,1.0,0.0
557,Mohammed Shami,1,9.0,7.8,2.0,56.4,7.05,0.0,1.0,1.0,1.0
558,RA Jadeja,2,11.0,10.0,2.0,60.8,6.08,0.0,1.0,1.0,0.0
559,R Ashwin,2,11.0,9.2,2.0,61.2,6.372,0.0,1.0,1.0,0.0
560,RA Jadeja,2,12.0,10.0,1.0,63.2,6.32,0.0,1.0,1.0,0.0
561,RA Jadeja,3,14.0,10.0,1.0,66.6,6.659999999999999,0.0,1.0,1.0,0.0
